link,brand,title,upc,item_id,item_number,model_number,description,collection,feature_bullets,feature_bullets_count,descriptive_attributes,descriptive_attributes_count,images,main_image,videos,has_360_view,ratings_total,rating,specifications,breadcrumbs,buybox_winner,url
https://www.lowes.com/pd/Hisense-17-2-cu-ft-Counter-depth-Bottom-Freezer-Refrigerator-Black-Metallic-Steel-ENERGY-STAR/5001252387,Hisense,Hisense 17.2-cu ft Counter-Depth Bottom-Freezer Refrigerator Fingerprint Resistant Stainless Steel ) ENERGY STAR Certified,819130028958,5001252387,3159040,HRB171N6ASE,"With its modern clean design, the Hisense HRB171N6ASE is slim enough to fit 33 In. - width spaces and give any kitchen a more premium look. The counter - depth design gives the refrigerator a more built - in look. Gallon door storage keeps frequently used items within easy reach. LED lighting brightens the interior, helping you find what you’re looking for. Two full - width freezer drawers make it easy to organize the frozen foods.","{'link': 'https://www.lowes.com/collections/Hisense-17-2-cu-ft-Bottom-Freezer-Refrigerator-Gas-Freestanding-Range-in-Stainless-Steel-Third-Rack-Dishwasher/GR_9100', 'id': 'GR_9100', 'type': 'COLLECTION'}","['Sold exclusively at Lowe’s with 2 year warranty, twice as long as others', 'Fingerprint-resistant stainless-steel exterior for easy cleaning', 'Full-width pantry drawer for spacious storage of deli items and more']",3,"['Sold exclusively at Lowe’s with 2 year warranty, twice as long as others', 'Fingerprint-resistant stainless-steel exterior for easy cleaning', 'Full-width pantry drawer for spacious storage of deli items and more', 'Gallon-size door bin for easy access', ""Bright LED lighting makes it easy to find what you're looking for"", 'Smooth, easy-to-read controls and display', 'Meets ENERGY STAR® standards, saving on energy costs']",7,"[{'src': 'Vendor Provided', 'link': 'https://mobileimages.lowes.com/productimages/62248338-07fb-40e2-8992-a3c9a23e2dcb/67681731.png'}, {'src': 'Vendor Provided', 'link': 'https://mobileimages.lowes.com/productimages/65e76926-991d-4439-b696-03f5c8ccd3d5/68681071.jpeg'}, {'src': 'Vendor Provided', 'link': 'https://mobileimages.lowes.com/productimages/01b04db9-cca6-4564-9dae-541edad13429/68681074.jpeg'}, {'src': 'Vendor Provided', 'link': 'https://mobileimages.lowes.com/productimages/5e70c310-cd77-45ec-9b32-4cc75caecd3b/68681072.jpeg'}, {'src': 'Vendor Provided', 'link': 'https://mobileimages.lowes.com/productimages/1b1d0d83-6de3-4290-9e89-d68bd4fb0c1b/68681065.jpeg'}, {'src': 'Vendor Provided', 'link': 'https://mobileimages.lowes.com/productimages/0eea7f6f-e618-49de-8187-db77866ed36b/68681063.jpeg'}, {'src': 'Vendor Provided', 'link': 'https://mobileimages.lowes.com/productimages/390505db-792a-411f-b258-3d3d75dee9ee/68681066.jpeg'}, {'src': 'Vendor Provided', 'link': 'https://mobileimages.lowes.com/productimages/1adf3d25-c72d-4e99-a5e0-ceff996f5189/68681073.jpeg'}, {'src': 'Vendor Provided', 'link': 'https://mobileimages.lowes.com/productimages/5930a7a5-3668-41b6-8f39-74cba69383c9/68681069.jpeg'}, {'src': 'Vendor Provided', 'link': 'https://mobileimages.lowes.com/productimages/692df585-d994-48fd-aade-addb61e7aabf/68681070.jpeg'}]","{'src': 'Vendor Provided', 'link': 'https://mobileimages.lowes.com/productimages/62248338-07fb-40e2-8992-a3c9a23e2dcb/67681731.png'}","[{'link': 'https://cdnapisec.kaltura.com/p/4215793/sp/421579300/playManifest/entryId/1_gvqju1nx/format/applehttp/protocol/https', 'title': 'Product Marketing Video'}, {'link': 'https://cdnapisec.kaltura.com/p/4215793/sp/421579300/playManifest/entryId/1_ej16wnb7/format/applehttp/protocol/https', 'title': 'Non Product Specific Video'}, {'link': 'https://cdnapisec.kaltura.com/p/4215793/sp/421579300/playManifest/entryId/1_wlqkf0ho/format/applehttp/protocol/https', 'title': 'Online Content Produced Video'}]",True,0,0,"[{'name': 'Appliance Color/Finish', 'value': 'Stainless steel'}, {'name': 'Cabinet Color', 'value': 'Gray'}, {'name': 'Handle Color', 'value': 'Stainless look'}, {'name': 'Manufacturer Color/Finish', 'value': 'Fingerprint Resistant Stainless Steel'}, {'name': 'Toe Grille Color', 'value': 'Black'}, {'name': 'Actual Width (Inches)', 'value': '31.1'}, {'name': 'Common Width (Inches)', 'value': '32'}, {'name': 'Popular Widths', 'value': '33-in'}, {'name': 'Depth (Excluding Handles) (Inches)', 'value': '26.6'}, {'name': 'Depth (Including Handles) (Inches)', 'value': '29.1'}, {'name': 'Depth (Less Door) (Inches)', 'value': '23.6'}, {'name': 'Depth Type', 'value': 'Counter-Depth'}, {'name': 'Depth with Door Open (Inches)', 'value': '56.3'}, {'name': 'Height to Top of Case (Inches)', 'value': '68.5'}, {'name': 'Height to Top of Door (Inches)', 'value': '69.1'}, {'name': 'Height to Top of Door Hinge (Inches)', 'value': '69.1'}, {'name': 'Overall Capacity (Cu. Feet)', 'value': '17.2'}, {'name': 'Refrigerator Capacity (Cu. Feet)', 'value': '12.1'}, {'name': 'Freezer Capacity (Cu. Feet)', 'value': '5.1'}, {'name': 'Refrigerator Size', 'value': 'Small (<33-in)'}, {'name': 'Weight (lbs.)', 'value': '196'}, {'name': 'ADA Compliant', 'value': 'No'}, {'name': 'Air Filtration', 'value': 'No'}, {'name': 'Appliance Type', 'value': 'Bottom-freezer refrigerator'}, {'name': 'Built-In', 'value': 'No'}, {'name': 'Child Safety Locks', 'value': 'No'}, {'name': 'Customizable', 'value': 'No'}, {'name': 'Dispenser Light', 'value': 'No'}, {'name': 'Door Alarm', 'value': 'No'}, {'name': 'Door Shelves', 'value': '5'}, {'name': 'Door Style', 'value': 'Flat'}, {'name': 'Door Texture', 'value': 'Smooth'}, {'name': 'Dual Evaporator Cooling System', 'value': 'No'}, {'name': 'Electronic Temperature Control', 'value': 'Yes'}, {'name': 'Fingerprint-Resistant', 'value': 'Yes'}, {'name': 'Gallon Door Storage', 'value': 'Yes'}, {'name': 'Garage Ready', 'value': 'No'}, {'name': 'Handle Type', 'value': 'Standard'}, {'name': 'Hidden Hinge', 'value': 'Yes'}, {'name': 'Hub Required', 'value': 'No'}, {'name': 'Humidity-Controlled Crispers', 'value': '0'}, {'name': 'LED Light', 'value': 'Yes'}, {'name': ""Lowe's Exclusive"", 'value': 'Yes'}, {'name': 'Panel Ready', 'value': 'No'}, {'name': 'Pantry Drawer', 'value': 'Standard'}, {'name': 'Professional', 'value': 'Yes'}, {'name': 'Refrigerator Interior Lighting', 'value': 'LED'}, {'name': 'Reversible Door', 'value': 'Yes'}, {'name': 'See-Thru Door', 'value': 'No'}, {'name': 'Shelf Options', 'value': 'Glass shelves'}, {'name': 'Snack/Deli Drawer', 'value': 'No'}, {'name': 'Temperature Controlled Drawer', 'value': 'No'}, {'name': 'Voice Controlled', 'value': 'No'}, {'name': 'Frost-Free', 'value': 'Yes'}, {'name': 'Space-Saving In-Door Ice', 'value': 'No'}, {'name': 'Water Filtration', 'value': 'No'}, {'name': 'Water Filter Indicator', 'value': 'No'}, {'name': 'Reversible Freezer Door', 'value': 'Yes'}, {'name': 'Ice Maker', 'value': 'None'}, {'name': 'Matching Replacement Water Filter Model', 'value': 'No'}, {'name': 'Ice and Water Dispensers', 'value': 'None'}, {'name': 'Freezer Baskets', 'value': '0'}, {'name': 'Freezer Door Style', 'value': 'Pull-out drawer'}, {'name': 'Freezer Door Shelves', 'value': '0'}, {'name': 'Freezer Door Bins', 'value': '0'}, {'name': 'Freezer Shelves', 'value': '0'}, {'name': 'Freezer Light', 'value': 'No'}, {'name': 'Freezer Drawers', 'value': '2'}, {'name': 'App Compatibility', 'value': 'No'}, {'name': 'Bluetooth Compatibility', 'value': 'No'}, {'name': 'Custom Door Kit Compatible', 'value': 'No'}, {'name': 'Smart Compatible', 'value': 'No'}, {'name': 'Wi-Fi Compatibility', 'value': 'No'}, {'name': 'Works with Amazon Alexa', 'value': 'No'}, {'name': 'Works with Android', 'value': 'No'}, {'name': 'Works with Apple HomeKit', 'value': 'No'}, {'name': 'Works with iOS', 'value': 'No'}, {'name': 'Works with SmartThings', 'value': 'No'}, {'name': 'Works with Sonos', 'value': 'No'}, {'name': 'Works with the Google Assistant', 'value': 'No'}, {'name': 'Warranty', 'value': '2-year limited'}, {'name': 'Approved for Outdoor Use', 'value': 'No'}, {'name': 'CA Residents: Prop 65 Warning(s)', 'value': 'Yes'}, {'name': 'ENERGY STAR Certified', 'value': 'Yes'}, {'name': 'Safety Listing', 'value': 'cCSAus safety listing'}, {'name': 'UNSPSC', 'value': '52141500'}]",[],"{'price': 999, 'symbol': '$', 'currency': 'USD', 'was_price': 1099, 'discount': 100, 'unit': 'EACH', 'fulfillment': {'pickup': True, 'ship_to_home': True, 'scheduled_delivery': True, 'pickup_info': {'store_id': '1875', 'store_name': ""Atlanta-Edgewood Lowe's"", 'store_state': 'GA', 'in_stock': True, 'stock_level': 145}, 'scheduled_delivery_info': {'in_stock': True, 'stock_level': 145, 'lead_time': '05-02-2025-04:00 UTC', 'consolidation_date': '05-03-2025-04:00 UTC'}, 'ship_to_home_info': {'store_id': '1875', 'store_name': ""Atlanta-Edgewood Lowe's"", 'store_state': 'GA', 'in_stock': False, 'stock_level': 0}}}",https://www.lowes.com/pd/hisense-17.2-cu-ft-counter-depth-bottom-freezer-refrigerator-fingerprint-resistant-stainless-steel-)-energy-star-certified/5001252387
https://www.lowes.com/pd/Frigidaire-25-6-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-Easycare-Stainless-Steel-ENERGY-STAR/5013537917,Frigidaire,"Frigidaire 25.6-cu ft Side-by-Side Refrigerator with Ice Maker ,Water and Ice Dispenser ( Fingerprint Resistant Stainless Steel ) ENERGY STAR Certified",012505648977,5013537917,5122796,FRSS26L3AF,"This Frigidaire 36-in side-by-side refrigerator offers our EvenTemp™ Cooling System which reacts quickly to temperature fluctuations and constantly circulates cold air throughout the fresh food and freezer compartments, ensuring a consistent cool from top to bottom. Keep fruits and vegetables fresh in our crispers that offer a seal to block out dry air. Enjoy the capacity to fit all of your family's favorites and keep everything tidy with our flexible organization system that includes adjustable gallon door bins, removable glass shelves and two produce drawers. Awarded the Best Overall Side by Side Refrigerator of 2023 by Reviewed.com (USA Today).","{'link': 'https://www.lowes.com/collections/Frigidaire-Side-by-Side-Refrigerator-Gas-Range-Suite-in-Fingerprint-Resistant-Stainless-Steel/GR_12454', 'id': 'GR_12454', 'type': 'COLLECTION'}","['Tall ice and water dispenser: fits tall bottles', ""Fingerprint resistant: Lowe's Exclusive EasyCare resists fingerprints and is easy to clean"", 'EvenTemp Cooling System: Keep your food fresh and reduce freezer burn with our variable speed compressor that reacts quickly to temperature fluctuations and constantly circulates cold air throughout the fresh food and freezer compartments']",3,"['Tall ice and water dispenser: fits tall bottles', ""Fingerprint resistant: Lowe's Exclusive EasyCare resists fingerprints and is easy to clean"", 'EvenTemp Cooling System: Keep your food fresh and reduce freezer burn with our variable speed compressor that reacts quickly to temperature fluctuations and constantly circulates cold air throughout the fresh food and freezer compartments', ""Large 25.6 cu ft capacity with flexible organization to fit your family's needs"", 'Find fresh foods quickly with our bright LED lighting in refrigerator and freezer', 'Keep safe, great tasting water flowing with our water and ice filtration that reduces up to 99% of contaminants, cuts back on plastic and saves the cost of bottled water (NSF and WQA certified)', 'Store more items with adjustable gallon door bins, removable edge-to-edge glass shelves and two crisper drawers', 'Air filter ready - sold separately (model: PAULTRA2 item #2691534)', 'Tall flat doors and hidden hinges for a clean exterior look and design']",9,"[{'src': 'Vendor Provided', 'link': 'https://mobileimages.lowes.com/productimages/96c259fa-1668-423d-a2a6-3705da07863d/48463467.jpg'}, {'src': 'Vendor Provided', 'link': 'https://mobileimages.lowes.com/productimages/0b40f323-ac27-4813-ba88-eeed75465f4d/64011604.jpg'}, {'src': 'Vendor Provided', 'link': 'https://mobileimages.lowes.com/productimages/5522bdd8-1f30-4bf0-9d95-cabd512992c2/70779740.jpeg'}, {'src': 'Vendor Provided', 'link': 'https://mobileimages.lowes.com/productimages/d2164cdf-66bd-4ff6-a70d-b8f697902dd4/65361974.jpg'}, {'src': 'Vendor Provided', 'link': 'https://mobileimages.lowes.com/productimages/6bff25b8-0fd7-4de5-9462-bb5aa11072bd/64011607.jpg'}, {'src': 'Vendor Provided', 'link': 'https://mobileimages.lowes.com/productimages/b7860363-c93d-401e-9c8c-fd56d83658da/48456866.jpg'}, {'src': 'Vendor Provided', 'link': 'https://mobileimages.lowes.com/productimages/67593d4e-38fe-496f-a26e-cc1c82bd188c/64011605.jpg'}, {'src': 'Vendor Provided', 'link': 'https://mobileimages.lowes.com/productimages/bfda3757-df30-4a2e-880d-41d898babea7/48463202.jpg'}, {'src': 'Vendor Provided', 'link': 'https://mobileimages.lowes.com/productimages/c82eff56-3d8b-427f-a4fa-7fafb8334b91/48457068.jpg'}, {'src': 'Vendor Provided', 'link': 'https://mobileimages.lowes.com/productimages/ea38e552-307d-48e1-86e0-ee77fb28fc95/64011606.jpg'}, {'src': 'Vendor Provided', 'link': 'https://mobileimages.lowes.com/productimages/2977bc9d-5754-497a-82ce-78101cd2525f/60672297.jpg'}, {'src': 'Vendor Provided', 'link': 'https://mobileimages.lowes.com/productimages/3e56439b-6600-4e5b-a9f0-3559b0858388/48463476.jpg'}, {'src': 'Vendor Provided', 'link': 'https://mobileimages.lowes.com/productimages/5a944fe4-3ba5-4ce4-97c3-291b195471b5/60670296.jpg'}, {'src': 'Vendor Provided', 'link': 'https://mobileimages.lowes.com/productimages/caf2137a-f5e0-4113-9e9e-1184c9e2bede/48456864.jpg'}, {'src': 'Vendor Provided', 'link': 'https://mobileimages.lowes.com/productimages/7f94567e-f36b-44b5-bdfc-1f0349219aa5/60671290.jpg'}, {'src': 'Vendor Provided', 'link': 'https://mobileimages.lowes.com/productimages/1998e73c-0143-4b64-b70e-bde54955c5d6/60671296.jpg'}, {'src': 'Vendor Provided', 'link': 'https://mobileimages.lowes.com/productimages/69e1ea97-8df9-487a-918b-36a4b578535c/65864437.jpg'}, {'src': 'Vendor Provided', 'link': 'https://mobileimages.lowes.com/productimages/bb1386f3-c92c-4a52-b706-821fa7395cb6/65864436.jpg'}]","{'src': 'Vendor Provided', 'link': 'https://mobileimages.lowes.com/productimages/96c259fa-1668-423d-a2a6-3705da07863d/48463467.jpg'}","[{'link': 'https://cdnapisec.kaltura.com/p/4215793/sp/421579300/playManifest/entryId/1_ej16wnb7/format/applehttp/protocol/https', 'title': 'Non Product Specific Video'}, {'link': 'https://cdnapisec.kaltura.com/p/4215793/sp/421579300/playManifest/entryId/1_aiezj7ms/format/applehttp/protocol/https', 'title': 'Product Marketing Video'}]",False,0,0,"[{'name': 'Appliance Color/Finish', 'value': 'Stainless steel'}, {'name': 'Cabinet Color', 'value': 'Gray'}, {'name': 'Handle Color', 'value': 'Stainless steel'}, {'name': 'Manufacturer Color/Finish', 'value': 'Fingerprint Resistant Stainless Steel'}, {'name': 'Sub-Brand', 'value': 'N/A'}, {'name': 'Toe Grille Color', 'value': 'Gray'}, {'name': 'Actual Width (Inches)', 'value': '36.25'}, {'name': 'Common Width (Inches)', 'value': '36'}, {'name': 'Depth (Excluding Handles) (Inches)', 'value': '32.75'}, {'name': 'Depth (Including Handles) (Inches)', 'value': '35.75'}, {'name': 'Depth (Less Door) (Inches)', 'value': '28.75'}, {'name': 'Depth Type', 'value': 'Standard-Depth'}, {'name': 'Depth with Door Open (Inches)', 'value': '50'}, {'name': 'Freezer Capacity (Cu. Feet)', 'value': '9'}, {'name': 'Height to Top of Case (Inches)', 'value': '68.125'}, {'name': 'Height to Top of Door (Inches)', 'value': '68.125'}, {'name': 'Height to Top of Door Hinge (Inches)', 'value': '70'}, {'name': 'Overall Capacity (Cu. Feet)', 'value': '25.6'}, {'name': 'Popular Widths', 'value': '36-in'}, {'name': 'Refrigerator Capacity (Cu. Feet)', 'value': '16.6'}, {'name': 'Refrigerator Size', 'value': 'Medium (33 - 36-in)'}, {'name': 'Weight (lbs.)', 'value': '278.35'}, {'name': 'ADA Compliant', 'value': 'No'}, {'name': 'Air Filtration', 'value': 'Yes'}, {'name': 'Appliance Type', 'value': 'Side-by-side refrigerator'}, {'name': 'Automatic Door Sensor', 'value': 'No'}, {'name': 'Automatic Drawer Sensor', 'value': 'No'}, {'name': 'Built-In', 'value': 'No'}, {'name': 'Child Safety Locks', 'value': 'No'}, {'name': 'Customizable', 'value': 'No'}, {'name': 'Dispenser Light', 'value': 'Yes'}, {'name': 'Door Alarm', 'value': 'Yes'}, {'name': 'Door Shelves', 'value': '4'}, {'name': 'Door Style', 'value': 'Flat'}, {'name': 'Door Texture', 'value': 'Smooth'}, {'name': 'Door within Door', 'value': 'No'}, {'name': 'Dual Evaporator Cooling System', 'value': 'No'}, {'name': 'Electronic Temperature Control', 'value': 'Yes'}, {'name': 'Fingerprint-Resistant', 'value': 'Yes'}, {'name': 'Gallon Door Storage', 'value': 'Yes'}, {'name': 'Garage Ready', 'value': 'No'}, {'name': 'Handle Type', 'value': 'Standard'}, {'name': 'Hidden Hinge', 'value': 'No'}, {'name': 'Hub Required', 'value': 'No'}, {'name': 'Humidity-Controlled Crispers', 'value': '0'}, {'name': 'LED Light', 'value': 'Yes'}, {'name': ""Lowe's Exclusive"", 'value': 'Yes'}, {'name': 'Panel Ready', 'value': 'No'}, {'name': 'Professional', 'value': 'No'}, {'name': 'Refrigerator Interior Lighting', 'value': 'LED'}, {'name': 'See-Thru Door', 'value': 'No'}, {'name': 'Shelf Options', 'value': 'Adjustable sliding glass shelves'}, {'name': 'Snack/Deli Drawer', 'value': 'No'}, {'name': 'Temperature Controlled Drawer', 'value': 'No'}, {'name': 'Voice Controlled', 'value': 'No'}, {'name': 'Frost-Free', 'value': 'Yes'}, {'name': 'Space-Saving In-Door Ice', 'value': 'No'}, {'name': 'Water Filtration', 'value': 'Yes'}, {'name': 'Water Filter Indicator', 'value': 'Yes'}, {'name': 'Reversible Freezer Door', 'value': 'No'}, {'name': 'Ice Maker', 'value': 'Single'}, {'name': 'Matching Replacement Water Filter Model', 'value': 'FPPWFU01'}, {'name': 'Ice and Water Dispensers', 'value': 'Both'}, {'name': 'Ice Type', 'value': 'Cubed/Crushed'}, {'name': 'Ice/Water Location', 'value': 'External dispenser'}, {'name': 'Freezer Baskets', 'value': '1'}, {'name': 'Freezer Door Shelves', 'value': '0'}, {'name': 'Freezer Door Bins', 'value': '4'}, {'name': 'Freezer Shelves', 'value': '2'}, {'name': 'Freezer Light', 'value': 'Yes'}, {'name': 'App Compatibility', 'value': 'No'}, {'name': 'Bluetooth Compatibility', 'value': 'No'}, {'name': 'Custom Door Kit Compatible', 'value': 'No'}, {'name': 'Matching Air Filter (Model #)', 'value': 'PAULTRA2'}, {'name': 'Matching Previous (Model #)', 'value': 'LFSS2612TF'}, {'name': 'Smart Compatible', 'value': 'No'}, {'name': 'Wi-Fi Compatibility', 'value': 'No'}, {'name': 'Works with Amazon Alexa', 'value': 'No'}, {'name': 'Works with Android', 'value': 'No'}, {'name': 'Works with Apple HomeKit', 'value': 'No'}, {'name': 'Works with iOS', 'value': 'No'}, {'name': 'Works with SmartThings', 'value': 'No'}, {'name': 'Works with Sonos', 'value': 'No'}, {'name': 'Works with the Google Assistant', 'value': 'No'}, {'name': 'Warranty', 'value': '1-year limited'}, {'name': 'Approved for Outdoor Use', 'value': 'No'}, {'name': 'CA Residents: Prop 65 Warning(s)', 'value': 'No'}, {'name': 'ENERGY STAR Certified', 'value': 'Yes'}, {'name': 'Safety Listing', 'value': 'UL safety listing'}, {'name': 'UNSPSC', 'value': '52141500'}]",[],"{'price': 1149, 'symbol': '$', 'currency': 'USD', 'was_price': 1399, 'discount': 250, 'unit': 'EACH', 'fulfillment': {'pickup': True, 'ship_to_home': True, 'scheduled_delivery': True, 'pickup_info': {'store_id': '1875', 'store_name': ""Atlanta-Edgewood Lowe's"", 'store_state': 'GA', 'in_stock': True, 'stock_level': 1018}, 'scheduled_delivery_info': {'in_stock': True, 'stock_level': 1018, 'lead_time': '05-02-2025-04:00 UTC', 'consolidation_date': '05-03-2025-04:00 UTC'}, 'ship_to_home_info': {'store_id': '1875', 'store_name': ""Atlanta-Edgewood Lowe's"", 'store_state': 'GA', 'in_stock': False, 'stock_level': 0}}}","https://www.lowes.com/pd/frigidaire-25.6-cu-ft-side-by-side-refrigerator-with-ice-maker-,water-and-ice-dispenser-(-fingerprint-resistant-stainless-steel-)-energy-star-certified/5013537917"
